facilityId,facilityName,facilityClass,facilityType,belongCityId,phone,fax,url,email,address,photo,facility_service
55,觀音區第七(新坡)公墓,公立,公墓,桃園市,03-4732121,,http://www.guanyin.tycg.gov.tw/,,桃園市觀音區新坡里,,229397|墓基||
56,觀音區第八(富林)公墓,公立,公墓,桃園市,03-4732121,,http://www.guanyin.tycg.gov.tw/,,桃園市觀音區富林里,,229398|墓基||已公告全面禁葬
57,觀音區第九(草漯)公墓,公立,公墓,桃園市,03-4732121,,http://www.guanyin.tycg.gov.tw/,,桃園市觀音區草漯里,,229399|墓基||已公告全面禁葬
58,觀音區第十(塔腳)公墓,公立,公墓,桃園市,03-4732121 #228,,http://www.guanyin.tycg.gov.tw/,,桃園市觀音區塔腳里,,229400|墓基||
59,平鎮市第八公墓,公立,公墓,桃園市,03-4572105,,,,桃園市平鎮區義民里義民路與復旦路口,,
60,平鎮市第九公墓,公立,公墓,桃園市,03-4572105,,,,桃園市平鎮區復旦復旦路與梅路口,,
61,大園區第二公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區田心村,,229403|墓基||
62,大園區第三公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區田心村,,
63,大園區第四公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區溪海村,,229405|墓基||
64,大園區第五公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區溪海村,,229406|墓基||
65,大園區第七公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區五權村,,
66,大園區第八公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區五權村,,229408|墓基||
67,大園區第九公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區五權村,,229409|墓基||
68,大園區第十公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區埔心村,,
69,大園區第十一公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區埔心村,,
70,大園區第十四公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區果林村,,
71,大園區第十九公墓,公立,公墓,桃園市,03-3866246,,,,桃園市大園區竹圍、沙崙村,,
72,大園區第二十公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區圳頭村,,229414|墓基||
73,大園區第二十二公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區內海村,,229415|墓基||
74,大園區第二十三公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區北港村,,229416|墓基||
75,大園區第二十四公墓,公立,公墓,桃園市,03-3866246,,http://www.dayuan.gov.tw/,,桃園市大園區海口村,,229417|墓基||
76,大溪區第一公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區美華里,,229418|墓基||
77,大溪區第三公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區瑞興里,,229419|墓基||
78,大溪區第四公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區南興里,,229420|墓基||
79,大溪區第五公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區義和里,,229421|墓基||
80,大溪區第六公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區瑞源里,,229422|墓基||
81,大溪區第七公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區康安里,,229423|墓基||
82,大溪區第八公墓,公立,公墓,桃園市,03-3882201,,,,桃園市大溪區仁文里,,229424|墓基||
83,楊梅區第一公墓,公立,公墓,桃園市,03-4751178,,,,桃園市楊梅區下陰影窩段430-6地號,,229425|山坡墓基|3000元/座(本鎮)，6000元/座(縣民)|99年7月13日起禁葬，土地管理人為集義祠
84,楊梅生命紀念園區,公立,公墓,桃園市,03-4751178,,,,桃園市楊梅區中山南路800巷41號,,"229426|示範公墓|48000元/座(2坪)|原為楊梅第五公墓|232815|樹葬|本市免費；外市$5,000/位|原為楊梅第五公墓"
85,楊梅區第六公墓,公立,公墓,桃園市,03-4751180,,,,桃園市楊梅區白鶴段30 地號,,229427|山坡墓基||99年7月13日起禁葬
86,楊梅區第七公墓,公立,公墓,桃園市,03-4751181,,,,桃園市楊梅區和平段774地號,,
87,楊梅區第八公墓,公立,公墓,桃園市,03-4751182,,,,桃園市楊梅區伯公岡段888地號,,229429|山坡墓基||99年7月1日起禁葬
88,桃園市示範公墓,公立,公墓,桃園市,03-3251569,,,,桃園市桃園區至善街310號,,
89,桃園區第一公園化公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區興二街底,,"229431|墓基|市民51,000/座，市民以外為5倍|"
90,桃園區第三公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區鹽務街底,,
91,桃園市第四公墓,公立,公墓,桃園市,03-3251569,,,,桃園市桃園區民有東路及福元街交叉口,,
92,桃園區第八公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區玉山街233巷口,,
93,桃園市第九公墓,公立,公墓,桃園市,03-3251569,,,,桃園市桃園區同德二街底,,
94,桃園區第十公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區富國路90巷185號,,
95,桃園區第十一公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區國際路2段475巷口,,
96,桃園區第十三公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區國際路1段401巷,,
97,桃園區第十四公墓,公立,公墓,桃園市,03-3251569,,http://www.tycg.gov.tw/funeral/,,桃園市桃園區龍山街1號水圳邊,,
98,龍潭區公墓公園,公立,公墓,桃園市,03-4706341,03-4096475,,,桃園市龍潭區三和里楊銅路2段325巷200號(公墓公園),,229442|墓基|16500~32000|
99,龍潭區第二公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區烏林里  (第二公墓),,
100,龍潭區第三公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區聖德里 (第三公墓),,
101,龍潭區第四公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區八德里 (第四公墓),,
102,龍潭區第五公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區佳安里 (第五公墓),,
103,龍潭區第六公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區大平里 (第六公墓),,
104,龍潭區第七公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區(第七公墓),,
105,龍潭區第八公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區高原里 高平里 (第八公墓),,
106,龍潭區第九公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區三和里  (第九公墓),,
107,龍潭區第十公墓,公立,公墓,桃園市,03-4793070分機1118,,,,桃園市龍潭區三林里 (第十公墓),,
108,龍潭區第十一公墓,公立,公墓,桃園市,03-4706341分機1118,,,,桃園市龍潭區三水里 (第十一公墓),,
109,龜山區第一公墓,公立,公墓,桃園市,03-3203711,,,,桃園市龜山區幸福段864地號,,229453|墓基||
110,龜山區第二公墓,公立,公墓,桃園市,03-3203711,,,,桃園市龜山區西嶺段616地號等5筆,,229454|墓基||
111,龜山區第三公墓,公立,公墓,桃園市,03-3203711,,,,桃園市龜山區體大段158地號等,,229455|墓基||
112,龜山區第四公墓,公立,公墓,桃園市,03-3203711,,,,桃園市龜山區塔寮坑段260地號,,229456|墓基||
113,龜山區第五公墓,公立,公墓,桃園市,03-3203711,,,,桃園市龜山區大坑段2086地號,,229457|墓基||
114,新屋區第十一公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區蚵殼港段蚵殼港小段245、246地號,,229458|墓基||
115,新屋區第六公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區下埔段330地號,,
116,新屋區第四公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區東勢段146地號等,,
117,新屋區第三公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區埔頂段22地號,,
118,新屋區第九公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區後庄段569地號等,,
119,新屋區第一公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區頭洲段201地號等,,
120,新屋區第二公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區長祥段498地號等,,
121,新屋區第五公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區啟文段729地號,,
122,新屋區第七公墓,公立,公墓,桃園市,03-4773548,,,,桃園市新屋區大牛欄段37-3地號,,
129,復興區中高遶部落公墓,公立,公墓,桃園市,03-3821500轉113,,http://www.fu-hsing.gov.tw/content_edit.php?menu=69&typeid=80,,桃園市復興區長興村,,229473|墓基||
135,復興區斷匯部落公墓,公立,公墓,桃園市,03-3821500轉113,,http://www.fu-hsing.gov.tw/content_edit.php?menu=69&typeid=80,,桃園市復興區羅浮村,,229479|墓基||
153,復興區光華部落公墓,公立,公墓,桃園市,03-3822323,,,,桃園市復興區華陵村,,
156,北竿鄉民眾公墓,公立,公墓,連江縣,0836-56690,0836-55326,,gidaliu.test@gmail.com,連江縣北竿鄉坂里村民眾公墓,170|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D18/E476/F755/035ca0eb-87d8-4021-b06f-7a4ca183a0ff.JPG|171|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D12/E711/F84/b1956a98-5ccf-4c1e-8fb2-cadfa584fc43.JPG|172|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D1/E737/F154/52c1dcd0-0cc6-4fe7-8b99-c0b393ca5250.JPG,229500|單穴|250000元/座||229501|雙穴|350000元/座||233181|土葬區||
157,南竿鄉成功山民眾公墓,公立,公墓,連江縣,0836-22316,,,,連江縣南竿鄉介壽村,,229502|墓基|25000元/座|
159,莒光鄉西莒民眾公墓,公立,公墓,連江縣,0836-89146,,,,連江縣莒光鄉田沃村,,229504|墓基|10000元/座|
160,莒光鄉東莒民眾公墓,公立,公墓,連江縣,0836-89146,,,,連江縣莒光鄉福正村,,229505|墓基|10000元/座|
161,東引鄉民眾公墓,公立,公墓,連江縣,0836-76206,0836-77281,http://www.dogyin.gov.tw/,yangedc8252002@yahoo.com.tw,連江縣東引鄉恩愛山路段,,229506|東引西段土地山坡墓基|18000 ~ 25000 元|
162,宜蘭立殯葬管理所公墓,公立,公墓,宜蘭縣,03-9220433,03-9220447,http://fuyuan.e-land.gov.tw,sa011@mail.e-land.gov.tw,宜蘭縣員山鄉湖東村蜊埤路27號,117|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D24/E138/F346/379b9115-9ae2-4930-b866-94bddabae8a6.JPG|118|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D20/E92/F541/5c1ffd97-d7d0-463a-9d6e-2bacbb4c4aaf.JPG|119|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D24/E456/F170/43ed524a-78af-4d8a-ba8e-408c51085ff0.JPG,"229507|D2區、D4區、D5區|每具/座60,000元||232834|樹葬|樹葬$5,000/位||232835|灑葬|灑葬$2,500/位|"
163,宜蘭市第二公墓,公立,公墓,宜蘭縣,9325164-502,,,,宜蘭縣礁溪鄉剌仔崙 段531-4地號、新山段557地號,,229508|墓地營葬||
164,羅東鎮立第一公墓,公立,公墓,宜蘭縣,03-9898845,03-9899829,,chihsinglin173@yahoo.com.tw,宜蘭縣冬山鄉進偉六路100號,,229509|一至八墓區、十至十四區墓基|20000元/座|
166,蘇澳鎮第二（聖湖）公墓,公立,公墓,宜蘭縣,03-9973421,,,,宜蘭縣蘇澳鎮聖湖里(聖愛路),,229511|墓地營葬|3000-36000|
167,蘇澳鎮第三（港邊）公墓,公立,公墓,宜蘭縣,03-9973421,,,,宜蘭縣蘇澳鎮港邊里(濱海路),,
168,蘇澳鎮第四（頂寮）公墓,公立,公墓,宜蘭縣,03-9961812,,,,宜蘭縣蘇澳鎮頂寮里(濱海路),,229513|墓地營葬|3000-36000|
169,蘇澳鎮第五（永春）公墓,公立,公墓,宜蘭縣,03-9973421,,,,宜蘭縣蘇澳鎮永春里,,
170,蘇澳鎮第六（東澳）公墓,公立,公墓,宜蘭縣,03-9973421,,,,宜蘭縣蘇澳鎮東澳里,,229515|墓地營葬|3000-36000|
172,頭城鎮第一公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮金盈段432地號,,229517|墓地營葬|2000-59000元/座|
174,頭城鎮第三公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮新竹安段4地號,,229519|墓地營葬|2000-31000元/座|
175,頭城鎮第四公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮港澳段191地號,,
176,頭城鎮第五公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮更新段714地號,,229521|墓地營葬|8000-60000元/座|
177,頭城鎮第六公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮大溪段146-2地號,,
178,頭城鎮第七公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮大里段1087地號,,
179,頭城鎮第八公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮大里簡段18-1地號,,
180,頭城鎮第九公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮大里簡段690地號,,
181,頭城鎮第十公墓,公立,公墓,宜蘭縣,03-9772371,,,,宜蘭縣頭城鎮龜山段235、236地號,,
182,礁溪鄉第一公墓,公立,公墓,宜蘭縣,03-9283100,,,,宜蘭縣礁溪鄉匏崙村,,229527|墓地營葬||
183,礁溪鄉第二公墓,公立,公墓,宜蘭縣,03-9881311,,,,宜蘭縣礁溪鄉林美村,,229528|墓地營葬||
184,礁溪鄉第三公墓,公立,公墓,宜蘭縣,03-9881311,,,,宜蘭縣礁溪鄉大忠村,,229529|墓地營葬|||229530|墓地營葬||
185,員山鄉第一公墓,公立,公墓,宜蘭縣,03-9231991,,,,宜蘭縣員山鄉永和村、湖東村,,229531|墓地營葬||
186,員山鄉第二公墓,公立,公墓,宜蘭縣,03-9231991,,,,宜蘭縣員山鄉同樂村、枕山村,,229532|墓地營葬||
187,員山鄉第三公墓,公立,公墓,宜蘭縣,03-9231991,,,,宜蘭縣員山鄉中華村,,229533|墓地營葬||
188,壯圍鄉第一公墓,公立,公墓,宜蘭縣,03 9383017,03 9384238,,a156710@yahoo.com.tw,宜蘭縣壯圍鄉復興村,,229534|墓地營葬|2000~12000元/座|
189,壯圍鄉第二公墓,公立,公墓,宜蘭縣,03 9383017,03 9384238,,a156710@yahoo.com.tw,宜蘭縣壯圍鄉大福村,,229535|墓地營葬|2000~12000元/座|
190,冬山鄉第一公墓,公立,公墓,宜蘭縣,03-9591105,,,,宜蘭縣冬山鄉東城段372地號,,229536|墓地營葬||
191,冬山鄉第二公墓,公立,公墓,宜蘭縣,03-9591105,,,,宜蘭縣冬山鄉太和段516地號,,229537|墓地營葬||
192,冬山鄉第三公墓,公立,公墓,宜蘭縣,03-9591105,,,,宜蘭縣冬山鄉福山段1521地號,,229538|墓地營葬||
193,冬山鄉第四公墓,公立,公墓,宜蘭縣,03-9591105,,,,宜蘭縣冬山鄉梅林段362地號,,229539|墓地營葬||
194,五結鄉第一公墓,公立,公墓,宜蘭縣,03-9501115,03-9501122,,,宜蘭縣五結鄉利工段361、331號,,229540|墓地營葬||
195,五結鄉第二公墓,公立,公墓,宜蘭縣,03-9501115,03-9501122,,,宜蘭縣五結鄉季寶段595號,,229541|墓地營葬||
196,五結鄉第三公墓,公立,公墓,宜蘭縣,03-9501115,03-9501122,,,宜蘭縣五結鄉加新段764號,,229542|墓地營葬||
197,五結鄉第四公墓,公立,公墓,宜蘭縣,03-9501115,03-9501122,,,宜蘭縣五結鄉大吉段166號,,229543|墓地營葬||
198,三星鄉第一公墓,公立,公墓,宜蘭縣,03-9892018,,,,宜蘭縣三星鄉阿里史段阿里史小段88-3號,,229544|第一、二、三、四區墓基|2500~15000元/座|
199,三星鄉第二公墓,公立,公墓,宜蘭縣,03-9892018,,,,宜蘭縣三星鄉阿里史段阿里史小段128-6號,,
200,三星鄉第三公墓,公立,公墓,宜蘭縣,03-9892018,,,,宜蘭縣三星鄉新大洲段375號,,
201,大同鄉寒溪（第一)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉寒溪段516地號,,229547|墓地營葬|0元/座|
202,大同鄉寒溪（第二)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉大元段754地號,,229548|墓地營葬|0元/座|
203,大同鄉寒溪（第三)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉寒溪段513地號,,229549|墓地營葬|0元/座|
204,大同鄉寒溪（第四)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉大元段1181地號,,229550|墓地營葬|0元/座|
205,大同鄉崙埤（第五)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉崙埤段7地號,,
206,大同鄉崙埤（第六)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉崙埤段207地號,,229552|墓地營葬|0元/座|
207,大同鄉松羅（第七)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉松羅段567地號,,229553|墓地營葬|0元/座|
208,大同鄉松羅（第八)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉松羅段,,
209,大同鄉樂水（第九)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉梵梵段,,
210,大同鄉英士（第十)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉梵梵段289地號,,
211,大同鄉樂水（第十一)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉碼崙段603地號,,229557|墓地營葬|0元/座|
212,大同鄉樂水（第十二)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉碼崙段1256地號,,229558|墓地營葬|0元/座|
213,大同鄉四季（第十三)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉四季段738地號,,229559|墓地營葬|0元/座|
214,大同鄉南山（第十四)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉南山段819地號,,229560|墓地營葬|0元/座|
215,大同鄉茂安（第十五)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉茂安段247地號,,229561|墓地營葬|0元/座|
216,大同鄉土場（第十六)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉段,,
217,大同鄉中間（第十七)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉段,,
218,大同鄉白蘭（第十八)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉段,,
219,大同鄉太平（第十九)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉段,,
220,大同鄉牛鬥（第二十)公墓,公立,公墓,宜蘭縣,03-9801004,,,,宜蘭縣大同鄉牛鬥段564地號,,229566|墓基|0元/座|
221,南澳鄉東岳公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉東岳段４３２地號,,
222,南澳鄉東岳第二公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉東岳段９６地號,,229568|墓地營葬||
223,南澳鄉南澳公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉南澳段４２８－１地號,,
224,南澳鄉碧候公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉南澳段１８５１地號,,
225,南澳鄉南碧第二公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉南澳段１８５１地號,,229571|墓地營葬||
226,南澳鄉金岳公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉鹿皮段１２８地號,,229572|墓地營葬||
227,南澳鄉武塔公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉鹿皮段９５５－７８地號,,
228,南澳鄉金洋公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉仲岳段２５６地號,,
229,南澳鄉澳花公墓,公立,公墓,宜蘭縣,03-9981915,,,,宜蘭縣南澳鄉澳花段１００８地號,,229575|墓地營葬||
230,第7公墓,公立,公墓,臺中市(臺中市),04-2462-4375,04-2463-5636,,,臺中市(臺中市)南區樹仔腳段1684號,,
231,第8公墓,公立,公墓,臺中市(臺中市),04-24624375,,,,臺中市(臺中市)南區半平厝段1904號,,
232,臺中市生命禮儀管理處-十三公墓,公立,公墓,臺中市(臺中市),04-24624375,,,x0000@taichung.gov.tw,臺中市(臺中市)西屯區西平北巷1-12號,,
233,第14公墓,公立,公墓,臺中市(臺中市),04-24624375,,,,臺中市(臺中市)西屯區永林段529號及福林段52號,,
