Unnamed: 0,匯入時間,統計時間,區域別代碼,縣市,鄉鎮市區,村里,戶數,人口數,人口數-男,人口數_人口數_女,人口數_0歲_男,人口數_0歲_女,人口數_1歲_男,人口數_1歲_女,人口數_2歲_男,人口數_2歲_女,人口數_3歲_男,人口數_3歲_女,人口數_4歲_男,人口數_4歲_女,人口數_5歲_男,人口數_5歲_女,人口數_6歲_男,人口數_6歲_女,人口數_7歲_男,人口數_7歲_女,人口數_8歲_男,人口數_8歲_女,人口數_9歲_男,人口數_9歲_女,人口數_10歲_男,人口數_10歲_女,人口數_11歲_男,人口數_11歲_女,人口數_12歲_男,人口數_12歲_女,人口數_13歲_男,人口數_13歲_女,人口數_14歲_男,人口數_14歲_女,人口數_15歲_男,人口數_15歲_女,人口數_16歲_男,人口數_16歲_女,人口數_17歲_男,人口數_17歲_女,人口數_18歲_男,人口數_18歲_女,人口數_19歲_男,人口數_19歲_女,人口數_20歲_男,人口數_20歲_女,人口數_21歲_男,人口數_21歲_女,人口數_22歲_男,人口數_22歲_女,人口數_23歲_男,人口數_23歲_女,人口數_24歲_男,人口數_24歲_女,人口數_25歲_男,人口數_25歲_女,人口數_26歲_男,人口數_26歲_女,人口數_27歲_男,人口數_27歲_女,人口數_28歲_男,人口數_28歲_女,人口數_29歲_男,人口數_29歲_女,人口數_30歲_男,人口數_30歲_女,人口數_31歲_男,人口數_31歲_女,人口數_32歲_男,人口數_32歲_女,人口數_33歲_男,人口數_33歲_女,人口數_34歲_男,人口數_34歲_女,人口數_35歲_男,人口數_35歲_女,人口數_36歲_男,人口數_36歲_女,人口數_37歲_男,人口數_37歲_女,人口數_38歲_男,人口數_38歲_女,人口數_39歲_男,人口數_39歲_女,人口數_40歲_男,人口數_40歲_女,人口數_41歲_男,人口數_41歲_女,人口數_42歲_男,人口數_42歲_女,人口數_43歲_男,人口數_43歲_女,人口數_44歲_男,人口數_44歲_女,人口數_45歲_男,人口數_45歲_女,人口數_46歲_男,人口數_46歲_女,人口數_47歲_男,人口數_47歲_女,人口數_48歲_男,人口數_48歲_女,人口數_49歲_男,人口數_49歲_女,人口數_50歲_男,人口數_50歲_女,人口數_51歲_男,人口數_51歲_女,人口數_52歲_男,人口數_52歲_女,人口數_53歲_男,人口數_53歲_女,人口數_54歲_男,人口數_54歲_女,人口數_55歲_男,人口數_55歲_女,人口數_56歲_男,人口數_56歲_女,人口數_57歲_男,人口數_57歲_女,人口數_58歲_男,人口數_58歲_女,人口數_59歲_男,人口數_59歲_女,人口數_60歲_男,人口數_60歲_女,人口數_61歲_男,人口數_61歲_女,人口數_62歲_男,人口數_62歲_女,人口數_63歲_男,人口數_63歲_女,人口數_64歲_男,人口數_64歲_女,人口數_65歲_男,人口數_65歲_女,人口數_66歲_男,人口數_66歲_女,人口數_67歲_男,人口數_67歲_女,人口數_68歲_男,人口數_68歲_女,人口數_69歲_男,人口數_69歲_女,人口數_70歲_男,人口數_70歲_女,人口數_71歲_男,人口數_71歲_女,人口數_72歲_男,人口數_72歲_女,人口數_73歲_男,人口數_73歲_女,人口數_74歲_男,人口數_74歲_女,人口數_75歲_男,人口數_75歲_女,人口數_76歲_男,人口數_76歲_女,人口數_77歲_男,人口數_77歲_女,人口數_78歲_男,人口數_78歲_女,人口數_79歲_男,人口數_79歲_女,人口數_80歲_男,人口數_80歲_女,人口數_81歲_男,人口數_81歲_女,人口數_82歲_男,人口數_82歲_女,人口數_83歲_男,人口數_83歲_女,人口數_84歲_男,人口數_84歲_女,人口數_85歲_男,人口數_85歲_女,人口數_86歲_男,人口數_86歲_女,人口數_87歲_男,人口數_87歲_女,人口數_88歲_男,人口數_88歲_女,人口數_89歲_男,人口數_89歲_女,人口數_90歲_男,人口數_90歲_女,人口數_91歲_男,人口數_91歲_女,人口數_92歲_男,人口數_92歲_女,人口數_93歲_男,人口數_93歲_女,人口數_94歲_男,人口數_94歲_女,人口數_95歲_男,人口數_95歲_女,人口數_96歲_男,人口數_96歲_女,人口數_97歲_男,人口數_97歲_女,人口數_98歲_男,人口數_98歲_女,人口數_99歲_男,人口數_99歲_女,人口數_100歲以上_男,人口數_100歲以上_女
2639,20211201,202109,67000010030,臺南市,新營區,永平里,1274,2895,1487,1408,6,2,7,5,6,4,11,10,13,6,13,8,15,13,10,8,13,12,5,13,10,5,7,1,6,5,9,8,12,11,9,4,12,9,10,6,11,9,11,7,17,16,12,13,15,9,17,15,29,11,14,18,15,18,19,15,22,15,19,9,10,13,23,19,16,12,21,15,16,13,8,16,21,18,16,22,27,18,19,23,19,17,22,18,19,34,12,16,19,21,22,14,16,15,20,18,23,15,16,14,12,15,21,24,18,15,16,16,22,19,26,24,25,28,21,23,34,26,36,27,25,15,20,28,24,25,24,29,26,27,31,26,26,25,22,29,29,24,29,17,29,35,23,17,19,18,23,22,15,13,11,13,14,11,10,13,11,10,11,11,10,19,10,17,11,20,13,12,11,6,11,12,8,14,2,9,6,11,4,4,4,7,0,4,1,0,1,5,1,2,1,3,0,0,0,1,0,0,0,0,0,1
2640,20211201,202109,67000020001,臺南市,鹽水區,水秀里,720,1808,913,895,4,7,11,4,1,3,14,8,3,7,8,9,4,7,9,8,6,7,7,10,7,7,9,10,3,3,7,8,5,5,4,14,7,5,15,9,11,13,15,7,12,10,7,6,9,6,9,11,8,7,6,6,11,15,6,7,12,8,17,11,7,11,11,15,5,8,7,13,12,8,22,18,13,11,16,16,19,18,16,14,19,17,16,20,15,15,19,12,16,14,19,11,13,12,13,10,7,11,14,16,8,10,7,7,14,17,13,15,13,16,15,6,16,10,13,12,15,15,15,20,18,20,14,17,18,11,14,16,16,22,11,15,19,6,15,8,12,15,9,10,12,7,15,10,11,14,9,3,8,7,5,0,3,8,7,4,7,3,5,4,9,10,2,6,2,4,1,4,3,4,2,6,2,5,5,3,1,3,1,2,2,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2641,20211201,202109,67000020008,臺南市,鹽水區,橋南里,1681,4288,2142,2146,15,13,12,16,15,13,18,14,16,18,14,11,15,8,12,16,14,21,21,19,20,22,10,13,16,10,18,19,15,14,14,16,16,20,24,9,28,21,27,18,18,19,34,28,26,23,19,33,36,28,34,31,28,34,42,31,29,48,38,23,34,31,43,36,33,26,31,29,37,34,35,27,37,38,42,27,39,20,35,28,49,37,33,36,35,34,34,36,41,38,42,41,32,21,30,20,29,29,29,30,30,28,27,25,31,34,36,30,32,36,32,36,32,31,26,48,30,44,40,43,37,29,30,28,28,45,23,42,28,31,32,37,23,29,32,31,26,22,17,26,17,28,14,20,20,24,22,17,12,12,9,13,7,10,4,11,5,9,9,10,7,11,11,8,11,11,9,9,5,12,6,7,8,4,1,8,2,7,0,3,2,1,1,5,2,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2642,20211201,202109,67000020010,臺南市,鹽水區,汫水里,423,978,549,429,1,1,3,1,5,1,3,2,5,2,1,5,1,4,0,1,3,1,4,4,1,1,0,3,2,2,4,2,0,3,4,3,6,1,5,0,7,5,3,5,2,6,4,5,8,2,4,7,4,6,5,1,7,4,10,7,6,3,4,7,5,4,6,4,5,4,7,2,12,2,9,4,2,5,5,5,7,7,9,4,3,7,6,6,5,3,11,3,4,8,9,5,12,8,10,2,7,8,4,6,6,9,10,6,7,5,8,6,8,9,8,5,9,4,14,10,12,7,14,8,13,4,14,8,13,7,13,9,12,8,8,7,15,5,6,8,9,4,10,6,3,8,5,5,8,1,5,5,3,5,5,3,4,4,0,3,5,4,9,4,1,6,5,3,5,6,3,5,8,4,2,6,1,4,2,4,0,5,1,2,1,8,0,2,7,2,2,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2643,20211201,202109,67000020011,臺南市,鹽水區,岸內里,1750,4496,2307,2189,7,11,12,11,13,16,17,12,19,14,19,16,26,24,22,15,30,15,22,21,26,21,16,16,18,11,20,9,24,18,17,19,25,17,16,26,26,23,27,15,36,27,32,26,34,25,24,29,40,33,39,32,37,34,43,31,34,32,35,28,49,34,38,41,38,25,46,31,31,21,38,29,35,36,39,29,44,31,33,43,37,44,37,29,36,35,37,31,30,33,40,24,27,35,15,19,39,22,20,42,32,25,44,35,31,33,40,43,36,39,34,32,26,40,34,43,39,37,32,36,47,31,32,37,37,34,39,39,26,23,23,35,15,27,22,14,20,27,24,21,17,18,20,24,20,25,17,10,15,12,3,16,5,13,14,18,15,23,11,15,15,13,6,11,9,9,8,8,3,16,4,6,5,4,4,11,5,3,5,10,0,3,3,0,0,5,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
2644,20211201,202109,67000020014,臺南市,鹽水區,歡雅里,755,1837,975,862,9,0,6,8,8,5,9,6,5,10,9,8,5,4,5,4,6,4,4,3,2,5,5,7,5,3,9,5,9,8,9,6,7,4,5,10,9,7,8,10,11,9,5,15,13,5,12,10,12,13,13,13,17,6,7,15,15,9,9,11,9,11,14,10,13,6,10,6,13,12,10,14,12,16,12,5,13,15,16,18,23,14,18,16,14,17,13,12,13,15,22,7,12,7,11,6,11,10,11,7,7,17,11,10,18,13,12,13,19,7,21,11,18,21,19,22,16,15,21,11,20,9,15,20,15,10,18,10,15,20,14,16,22,11,22,14,11,14,15,5,22,11,8,5,11,10,5,5,4,3,5,8,4,9,9,7,4,9,3,4,6,10,9,5,6,8,8,4,2,10,3,5,3,9,4,2,4,4,1,3,0,4,1,5,2,3,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2645,20211201,202109,67000020026,臺南市,鹽水區,津城里,717,1584,803,781,6,2,3,8,3,4,5,1,1,6,3,5,16,11,11,6,1,6,5,4,5,4,5,4,5,2,3,6,9,2,1,8,5,7,7,6,7,6,9,8,9,10,7,6,9,8,11,9,10,12,9,14,13,10,15,8,13,9,8,9,12,8,6,5,7,10,10,6,10,9,6,16,11,15,16,12,11,6,11,7,13,10,14,12,11,13,7,11,10,7,12,7,8,7,9,12,5,9,10,13,9,8,14,8,14,12,16,7,13,16,12,11,14,7,11,18,15,9,14,20,15,10,20,14,19,13,10,16,13,7,20,13,15,11,15,4,10,14,10,9,14,9,6,4,8,13,5,9,4,8,4,6,2,8,4,12,8,7,6,2,6,11,7,8,1,6,6,3,2,4,6,7,6,6,5,11,5,7,4,4,1,5,1,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
2646,20211201,202109,67000020027,臺南市,鹽水區,月港里,726,1751,896,855,4,2,7,7,3,7,5,7,6,6,3,2,4,4,4,3,2,3,4,3,3,6,2,5,6,2,4,5,7,3,6,6,11,10,8,6,10,10,9,11,11,10,6,10,13,5,26,7,17,13,11,14,20,13,11,9,11,6,12,8,8,10,15,10,10,12,8,10,11,13,11,7,12,11,7,6,15,14,10,11,17,8,15,11,8,19,9,8,10,12,11,20,13,10,15,10,13,11,11,10,9,8,16,11,11,19,15,11,14,12,15,10,13,16,15,14,16,15,17,5,9,13,11,18,13,9,14,6,15,13,14,21,18,10,15,11,13,15,12,9,16,14,6,7,15,19,7,13,4,9,10,6,4,5,8,7,6,12,9,6,9,5,3,6,11,14,6,6,3,10,4,3,5,6,4,5,6,1,2,8,2,4,2,1,1,6,0,2,1,3,0,1,2,1,0,0,0,1,0,2,0,0
2647,20211201,202109,67000020028,臺南市,鹽水區,三明里,701,1687,883,804,3,2,6,4,3,3,4,3,4,1,4,5,2,5,4,5,2,2,6,3,6,5,6,4,3,7,3,8,8,6,5,14,5,8,16,5,14,8,11,11,10,12,7,8,11,6,11,17,10,5,11,4,11,10,10,8,10,12,10,12,11,6,14,8,9,8,8,8,19,14,9,6,11,7,14,9,14,10,14,11,17,13,10,11,13,12,16,11,12,9,14,16,21,8,16,9,7,14,8,14,14,12,15,19,12,6,15,13,17,17,16,9,12,11,15,13,12,9,29,13,14,11,16,15,20,13,18,16,14,14,20,15,15,7,18,10,9,8,10,12,11,13,12,7,8,17,5,9,6,1,6,6,5,6,6,8,2,8,3,9,1,9,2,2,1,4,3,6,4,8,3,6,5,5,6,5,2,9,3,2,1,4,0,0,1,4,0,3,1,1,2,0,0,0,0,2,0,0,0,0,0,0
2648,20211201,202109,67000020029,臺南市,鹽水區,義中里,724,1750,920,830,5,5,4,4,7,7,4,5,8,4,6,2,6,3,9,7,6,7,7,6,6,4,1,5,7,4,2,7,7,2,4,3,7,3,6,6,9,13,7,4,4,6,11,11,9,3,9,7,19,16,23,9,7,6,17,17,18,14,14,11,15,11,11,9,9,13,12,15,14,13,17,11,13,16,14,14,10,11,11,12,16,13,12,14,10,13,19,11,17,14,13,9,14,8,8,6,13,11,9,9,13,14,9,11,18,13,11,19,14,11,16,17,17,17,20,14,18,16,21,16,15,11,21,14,16,12,25,14,7,7,14,13,15,12,13,9,5,13,19,9,11,12,9,7,12,4,7,7,6,5,6,2,2,2,5,4,3,5,4,9,4,4,2,8,3,7,5,6,2,5,1,6,5,7,4,6,7,4,1,3,3,3,1,5,2,5,1,4,0,2,0,0,0,0,1,1,0,1,0,0,0,0
2649,20211201,202109,67000020030,臺南市,鹽水區,文昌里,491,1091,605,486,2,1,2,3,5,1,3,0,6,3,4,6,5,1,1,3,10,4,1,4,1,4,7,3,0,3,2,3,3,5,2,4,5,4,9,2,4,3,2,8,6,6,4,3,3,4,3,5,4,5,6,5,10,7,4,3,8,5,4,6,4,7,7,7,6,8,5,4,0,4,4,11,1,6,4,5,1,6,10,4,12,6,5,6,11,7,9,7,11,2,8,8,15,7,10,9,8,5,8,4,13,8,15,5,8,5,12,10,14,9,4,4,13,7,11,6,19,7,17,7,17,9,10,5,12,8,13,5,5,6,10,5,12,7,10,5,15,5,13,5,13,11,12,9,8,10,8,5,4,5,7,2,3,3,3,5,6,4,3,5,4,5,3,3,2,4,2,2,2,4,1,7,4,11,5,6,3,2,1,2,1,3,1,2,0,4,0,1,1,2,0,1,0,1,0,2,0,0,0,0,0,0
2650,20211201,202109,67000020031,臺南市,鹽水區,竹林里,485,1150,620,530,1,2,4,4,1,3,1,2,1,3,0,2,4,4,1,2,3,2,2,4,0,2,2,0,1,3,0,3,2,0,3,3,4,3,6,3,11,8,5,4,6,10,4,5,6,5,7,5,9,9,5,4,5,9,13,4,8,11,9,8,10,8,5,9,5,3,12,2,8,8,10,2,2,8,6,7,5,4,9,2,7,6,12,4,10,6,7,10,6,6,9,6,4,4,3,5,6,7,6,3,11,7,13,8,13,8,10,8,16,9,10,8,11,12,13,6,15,7,15,6,16,9,16,7,15,6,19,10,15,7,8,6,7,4,7,4,6,6,8,5,9,3,8,5,6,8,8,6,6,8,2,6,3,7,6,7,7,8,4,5,4,4,7,10,6,5,5,7,7,12,4,7,3,9,5,7,4,4,1,5,1,1,0,4,3,4,0,2,0,1,0,2,0,1,1,1,0,0,0,0,0,1
2651,20211201,202109,67000020032,臺南市,鹽水區,三和里,420,965,538,427,0,4,3,1,1,2,3,0,4,3,0,1,7,2,3,1,4,2,5,5,2,1,4,0,0,3,1,0,2,7,0,3,4,2,5,6,5,7,3,3,4,5,3,5,10,2,3,2,0,7,9,3,5,0,1,6,6,3,5,0,10,6,4,8,9,6,9,4,4,3,4,4,11,5,5,6,8,3,6,4,4,3,5,8,7,8,9,5,8,8,8,10,11,7,12,4,12,6,7,3,9,5,8,8,17,6,4,3,10,12,9,4,11,7,7,4,10,10,11,5,7,9,17,7,12,11,12,4,8,3,12,8,11,5,12,6,4,3,11,7,11,6,6,9,4,5,5,3,10,0,1,8,7,3,1,6,6,7,6,3,3,4,2,5,0,5,3,5,3,2,0,2,5,5,2,3,1,4,0,9,2,2,1,1,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2652,20211201,202109,67000020033,臺南市,鹽水區,坔頭港里,611,1475,806,669,2,0,4,3,6,3,2,2,5,4,4,2,2,1,2,2,5,5,2,7,2,3,4,0,0,4,3,4,2,2,2,0,8,5,9,7,5,4,6,8,6,8,12,5,8,8,9,8,12,7,8,9,9,9,7,7,6,11,10,7,8,9,11,7,13,6,10,7,7,6,13,9,7,8,12,5,17,9,10,8,12,12,11,12,12,9,11,7,12,10,11,8,6,7,12,10,4,8,6,8,10,8,12,6,13,12,23,11,9,11,23,10,24,9,14,17,11,5,17,9,18,9,20,14,21,18,16,6,10,6,13,10,12,12,7,6,13,11,13,4,12,8,9,4,3,8,7,4,6,9,8,7,4,5,10,14,9,5,5,3,3,9,9,12,8,10,12,10,9,13,7,7,3,6,3,6,5,6,2,3,2,3,1,6,1,1,0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0
2653,20211201,202109,67000030001,臺南市,白河區,白河里,758,1852,937,915,2,3,2,3,3,1,6,4,6,6,4,1,7,4,4,5,4,5,4,5,12,4,3,6,6,0,4,4,5,3,6,9,6,2,6,6,10,4,11,7,8,14,20,6,14,10,15,14,12,18,16,13,14,12,12,13,23,11,13,12,15,13,9,5,8,9,8,7,18,9,11,8,6,10,6,7,10,12,14,10,13,11,17,10,5,11,13,15,14,14,17,11,11,12,12,10,9,20,10,9,15,9,13,8,12,14,14,24,18,15,19,18,17,18,13,13,14,16,16,9,12,13,23,12,9,12,10,17,13,17,18,14,10,18,8,14,18,12,14,15,12,15,6,11,17,12,11,12,8,9,5,8,8,4,4,11,6,7,5,16,11,15,11,15,14,11,7,11,7,7,3,10,10,8,8,2,6,5,2,2,4,5,0,4,0,2,1,2,0,1,0,3,1,0,0,0,0,1,0,0,0,0
2654,20211201,202109,67000030002,臺南市,白河區,永安里,1313,3484,1728,1756,18,14,7,10,22,17,11,9,18,12,10,14,16,14,16,17,25,16,21,17,20,11,11,7,14,18,9,14,16,8,12,17,15,15,21,21,16,17,15,18,22,22,23,18,29,19,14,17,27,14,26,17,23,19,16,23,27,25,19,14,25,20,20,33,21,29,20,28,26,18,25,24,20,24,22,19,27,33,34,26,23,26,19,28,31,37,31,28,33,24,31,17,19,21,29,15,21,22,22,22,24,16,29,21,19,13,23,20,24,23,19,30,26,20,27,22,27,32,19,30,25,22,27,46,31,31,19,28,24,25,19,22,20,31,25,23,15,24,27,25,28,24,12,25,13,31,22,26,14,16,11,13,11,18,10,19,16,10,15,14,9,9,11,16,6,10,8,10,6,9,4,6,2,3,5,5,5,2,1,3,2,5,5,1,1,3,2,3,0,0,1,2,0,1,1,0,0,0,0,0,0,0
2655,20211201,202109,67000030003,臺南市,白河區,外角里,623,1561,800,761,4,1,3,2,5,5,3,2,4,3,6,6,5,2,5,3,4,8,6,8,4,3,3,7,4,2,5,10,8,5,4,6,14,6,12,3,10,9,10,7,12,9,8,4,7,5,9,8,8,8,12,9,7,9,8,13,15,11,11,10,9,10,10,8,8,9,9,14,12,6,15,9,2,11,11,8,23,7,7,16,17,12,13,14,13,11,17,15,12,10,10,12,9,11,10,11,15,6,11,4,14,7,11,9,7,8,9,8,10,13,11,13,11,15,17,8,15,12,17,15,17,13,17,11,8,13,17,13,7,9,14,13,15,16,5,11,11,5,7,12,13,16,12,11,10,13,8,11,8,8,4,3,5,5,3,4,5,5,4,8,5,5,6,7,3,5,2,16,3,6,4,3,5,6,1,5,2,0,3,2,0,3,2,0,1,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2656,20211201,202109,67000030004,臺南市,白河區,庄內里,704,1825,942,883,7,2,7,2,7,6,7,3,6,9,8,7,11,4,7,8,9,7,9,7,4,5,8,4,8,5,5,6,4,1,5,8,8,8,10,8,13,11,11,7,12,6,11,12,9,10,13,7,9,17,9,16,5,13,10,9,14,10,8,7,13,12,16,12,17,10,9,17,16,4,15,9,22,8,20,20,18,17,12,18,17,14,21,9,10,13,11,11,7,13,12,12,8,15,9,8,12,18,16,11,16,10,7,15,13,17,18,9,9,7,9,7,16,12,14,16,16,20,22,16,17,12,22,12,20,14,12,16,15,16,15,13,21,14,9,12,8,13,11,12,11,13,10,8,8,8,7,8,5,4,5,3,4,11,9,6,3,6,5,3,6,8,7,7,7,11,8,4,2,7,1,6,5,5,1,7,4,4,2,4,3,2,2,1,0,1,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1
2657,20211201,202109,67000030005,臺南市,白河區,秀祐里,382,1015,514,501,3,2,4,4,3,4,3,6,3,4,7,4,3,1,2,2,1,6,2,5,2,8,2,3,3,2,3,3,2,3,6,3,1,4,3,4,5,4,6,8,5,8,4,7,4,5,7,2,8,5,10,1,11,5,6,9,5,14,7,6,6,9,4,8,7,7,12,5,7,10,8,10,8,4,7,4,3,4,5,5,10,7,10,3,14,8,6,14,6,5,5,5,7,3,5,4,4,5,9,8,6,6,9,8,5,3,5,10,9,6,10,9,12,10,10,14,13,10,13,5,12,8,8,10,9,4,12,9,5,12,11,10,10,6,13,10,6,3,4,1,4,13,9,5,4,3,2,5,4,3,5,1,1,0,1,4,1,2,2,7,6,3,3,4,1,2,1,5,1,1,1,2,3,5,4,3,1,1,0,1,1,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2658,20211201,202109,67000030006,臺南市,白河區,河東里,560,1435,744,691,3,5,2,3,4,2,3,2,1,6,2,1,3,1,2,8,1,2,3,2,2,2,1,4,0,3,0,2,5,2,4,5,1,4,12,2,6,6,6,7,12,7,13,12,6,10,9,5,7,12,14,9,4,7,13,10,9,8,8,5,7,14,12,7,14,7,10,7,10,6,8,11,7,7,7,5,9,10,13,12,14,11,15,11,8,5,8,5,6,14,11,13,8,11,9,8,7,2,15,10,9,17,16,14,10,7,9,10,17,13,8,10,15,9,10,12,14,9,15,7,16,18,13,11,13,17,11,10,10,9,12,10,19,9,11,9,11,4,15,12,11,8,10,4,9,7,12,5,4,3,6,10,4,4,3,4,4,7,9,7,4,11,9,7,7,8,4,8,5,7,8,5,9,9,2,8,6,3,2,4,0,3,1,2,1,4,0,1,5,1,1,1,0,2,0,0,0,0,0,1,0,0
2659,20211201,202109,67000030007,臺南市,白河區,虎山里,205,473,248,225,2,1,0,5,1,3,1,2,0,3,0,0,2,1,0,2,0,0,1,3,0,0,1,1,0,0,2,1,0,1,0,1,1,0,1,1,0,1,2,1,5,3,3,2,1,1,6,7,2,2,3,3,2,6,3,3,5,1,5,4,3,2,0,1,3,2,4,4,4,1,5,1,3,2,1,3,1,3,2,0,1,2,2,3,2,2,1,2,1,1,4,0,3,4,1,3,4,5,3,3,3,2,4,3,6,1,3,1,6,2,8,3,4,6,8,7,4,11,10,2,7,6,5,3,10,2,6,3,9,1,2,4,3,3,6,5,2,1,1,3,1,2,5,1,2,0,1,2,3,2,0,5,1,1,2,3,1,1,2,3,1,6,5,4,1,1,3,4,3,2,1,5,2,1,2,2,1,1,1,0,3,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2660,20211201,202109,67000030008,臺南市,白河區,大林里,254,604,334,270,0,2,1,1,1,3,1,0,1,0,1,1,0,1,0,1,4,0,0,1,0,0,1,0,3,2,1,5,0,2,2,4,2,1,1,1,2,1,4,2,2,4,3,3,4,1,3,2,3,2,2,4,5,0,11,0,3,3,4,1,4,2,1,3,1,6,2,1,8,4,2,3,4,2,2,3,11,0,3,3,4,2,2,4,5,2,4,3,2,5,5,5,4,8,7,5,2,3,4,2,6,4,9,9,5,4,6,5,4,5,8,3,9,2,9,4,7,4,9,6,1,7,9,3,5,4,4,4,3,2,8,9,8,6,8,1,12,4,6,2,9,5,3,5,1,0,2,2,3,3,2,1,0,1,4,2,3,1,1,4,5,4,2,2,3,4,0,5,3,4,5,4,3,9,2,1,0,2,1,0,1,1,0,1,1,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2661,20211201,202109,67000030009,臺南市,白河區,崁頭里,176,391,202,189,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,5,0,1,0,0,0,3,1,0,2,5,3,2,4,1,3,3,4,1,2,4,2,1,3,3,2,1,1,3,4,0,4,2,1,2,1,1,4,1,2,3,1,2,0,3,1,2,2,2,1,2,0,3,4,2,5,3,4,5,7,4,0,6,4,4,5,5,1,1,4,2,2,2,5,1,5,3,5,2,3,2,4,2,3,3,3,5,2,2,8,2,6,3,5,4,2,1,4,4,2,3,1,2,7,4,1,0,6,1,2,4,4,4,3,2,2,2,1,3,3,3,3,0,1,2,1,0,3,2,0,1,1,3,1,2,1,1,1,1,0,3,1,0,3,2,0,1,2,4,0,3,2,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2662,20211201,202109,67000030010,臺南市,白河區,六溪里,227,529,298,231,0,2,2,1,3,2,1,0,2,2,0,2,1,0,0,0,1,1,2,1,2,3,1,0,1,0,4,0,1,1,3,1,1,5,1,4,0,1,3,3,0,3,0,5,7,3,1,4,2,1,1,3,1,5,1,2,1,2,2,2,4,2,2,3,3,3,2,1,3,1,3,1,0,2,2,3,5,1,5,6,0,3,8,6,4,2,6,1,9,3,5,5,9,3,5,1,5,0,8,3,5,1,5,2,9,5,6,1,5,3,8,2,7,6,9,1,6,3,14,3,6,3,3,2,3,5,3,4,9,5,4,4,7,3,7,3,5,4,2,5,3,4,0,4,5,8,2,2,5,1,0,3,4,0,2,3,1,3,0,3,2,3,2,1,3,2,1,2,1,3,2,3,2,0,1,2,2,3,1,0,1,3,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2663,20211201,202109,67000030011,臺南市,白河區,仙草里,574,1234,628,606,0,1,1,1,0,1,2,2,0,5,3,2,1,3,0,1,1,3,5,1,1,2,2,1,1,4,1,4,2,2,0,4,3,5,4,3,2,3,2,6,9,3,6,5,4,6,4,7,11,4,4,6,14,6,5,2,5,5,7,3,5,4,1,7,3,2,4,2,4,2,7,8,11,4,3,5,7,2,7,3,7,5,5,7,8,9,9,9,3,3,7,9,8,7,7,3,5,8,10,2,8,9,12,10,11,6,15,9,14,8,14,5,14,10,9,8,18,10,11,11,11,11,13,20,19,7,8,10,13,13,7,13,14,10,14,15,6,6,10,13,11,10,7,10,13,8,9,12,5,7,4,12,1,13,7,8,5,8,6,10,9,6,5,11,3,10,6,10,4,8,5,7,7,6,4,13,2,2,6,9,9,5,6,4,11,2,4,1,5,1,1,3,3,2,2,1,1,1,1,0,4,0
2664,20211201,202109,67000030012,臺南市,白河區,關嶺里,460,1055,540,515,0,2,3,1,2,1,5,0,1,5,4,1,1,3,1,2,1,1,1,2,4,2,1,1,4,3,3,0,2,3,1,2,4,1,3,5,5,10,6,3,3,7,5,5,6,6,2,2,1,4,4,4,3,2,2,2,4,4,3,2,2,5,4,4,2,6,8,3,4,6,7,3,4,6,11,9,6,6,9,6,3,2,8,5,10,8,10,5,5,13,7,6,8,2,7,9,4,5,12,7,7,5,11,6,12,4,11,2,9,4,7,4,11,7,12,10,6,3,8,8,8,3,16,10,11,6,7,14,13,10,9,6,13,18,7,11,9,9,10,11,11,12,9,16,9,12,9,12,9,5,4,8,6,10,4,7,12,6,3,5,8,7,5,7,4,7,3,6,6,6,2,9,5,5,2,3,2,7,4,5,4,2,2,1,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
